9.0;[['01000015e0f3ce6f', '2013-09-07 11:06:55+02', 'occupied']]
604.0;[['01000015e0fcedef', '2013-09-07 11:16:59+02', 'available']]
50.0;[['01000015e0fcedef', '2013-09-07 11:17:49+02', 'occupied']]
224.0;[['01000015e0eefbf9', '2013-09-07 11:21:33+02', 'available']]
20.0;[['01000015e0eefbf9', '2013-09-07 11:21:53+02', 'occupied']]
760.0;[['01000015e0e6b04a', '2013-09-07 11:34:33+02', 'available']]
51.0;[['01000015e0e6b04a', '2013-09-07 11:35:24+02', 'occupied']]
290.0;[['01000015e0fefd37', '2013-09-07 11:40:14+02', 'available']]
41.0;[['01000015e0fefd37', '2013-09-07 11:40:55+02', 'occupied']]
1211.0;[['01000015e0ef0a71', '2013-09-07 12:01:06+02', 'available']]
10.0;[['01000015e0ef0a71', '2013-09-07 12:01:16+02', 'occupied']]
475.0;[['01000015e0eefbf9', '2013-09-07 12:09:11+02', 'available']]
111.0;[['01000015e0eefbf9', '2013-09-07 12:11:02+02', 'occupied']]
48.0;[['01000015e0fcedef', '2013-09-07 12:11:50+02', 'available']]
294.0;[['01000015e0fcedef', '2013-09-07 12:16:44+02', 'occupied']]
209.0;[['01000015e0f2c55a', '2013-09-07 12:20:13+02', 'available']]
156.0;[['01000015e0f3ce6f', '2013-09-07 12:22:49+02', 'available']]
10.0;[['01000015e0f3ce6f', '2013-09-07 12:22:59+02', 'occupied']]
108.0;[['01000015e0f2c55a', '2013-09-07 12:24:47+02', 'occupied']]
248.0;[['01000015e0fefd37', '2013-09-07 12:28:55+02', 'available']]
1129.0;[['01000015e0f2c55a', '2013-09-07 12:47:44+02', 'available']]
162.0;[['01000015e0f2c55a', '2013-09-07 12:50:26+02', 'occupied']]
1464.0;[['01000015e10132ca', '2013-09-07 13:14:50+02', 'available']]
91.0;[['01000015e10132ca', '2013-09-07 13:16:21+02', 'occupied']]
364.0;[['01000015e0f3ce6f', '2013-09-07 13:22:25+02', 'available']]
101.0;[['01000015e0f3ce6f', '2013-09-07 13:24:06+02', 'occupied']]
115.0;[['01000015e0fefd37', '2013-09-07 13:26:01+02', 'occupied']]
1845.0;[['01000015e0ffdf22', '2013-09-07 13:56:46+02', 'available']]
20.0;[['01000015e0ffdf22', '2013-09-07 13:57:06+02', 'occupied']]
100.0;[['01000015e0fefd37', '2013-09-07 13:58:46+02', 'available']]
800.0;[['01000015e0df4493', '2013-09-07 14:12:06+02', 'available']]
30.0;[['01000015e0df4493', '2013-09-07 14:12:36+02', 'occupied']]
577.0;[['01000015e0e389e3', '2013-09-07 14:22:13+02', 'available']]
262.0;[['01000015e0e389e3', '2013-09-07 14:26:35+02', 'occupied']]
454.0;[['01000015e10132ca', '2013-09-07 14:34:09+02', 'available']]
384.0;[['01000015e10132ca', '2013-09-07 14:40:33+02', 'occupied']]
46.0;[['01000015e0fefd37', '2013-09-07 14:41:19+02', 'occupied']]
1918.0;[['01000015e0fefd37', '2013-09-07 15:13:17+02', 'available']]
10.0;[['01000015e0fefd37', '2013-09-07 15:13:27+02', 'occupied']]
78.0;[['01000015e0f3ce6f', '2013-09-07 15:14:45+02', 'available']]
435.0;[['01000015e0f3ce6f', '2013-09-07 15:22:00+02', 'occupied']]
68.0;[['01000015e0e6b04a', '2013-09-07 15:23:08+02', 'available']]
10.0;[['01000015e0e6b04a', '2013-09-07 15:23:18+02', 'occupied']]
11.0;[['01000015e0e6b04a', '2013-09-07 15:23:29+02', 'available']]
119.0;[['01000015e0ffdf22', '2013-09-07 15:25:28+02', 'available']]
111.0;[['01000015e0ffdf22', '2013-09-07 15:27:19+02', 'occupied']]
509.0;[['01000015e0e6b04a', '2013-09-07 15:35:48+02', 'occupied']]
10.0;[['01000015e0e6b04a', '2013-09-07 15:35:58+02', 'available']]
293.0;[['01000015e0ffdf22', '2013-09-07 15:40:51+02', 'available']]
41.0;[['01000015e0ffdf22', '2013-09-07 15:41:32+02', 'occupied']]
284.0;[['01000015e0e6b04a', '2013-09-07 15:46:16+02', 'occupied']]
1925.0;[['01000015e0f3ce6f', '2013-09-07 16:18:21+02', 'available']]
31.0;[['01000015e0f3ce6f', '2013-09-07 16:18:52+02', 'occupied']]
60.0;[['01000015e10132ca', '2013-09-07 16:19:52+02', 'available']]
10.0;[['01000015e10132ca', '2013-09-07 16:20:02+02', 'occupied']]
89.0;[['01000015e0f2c55a', '2013-09-07 16:21:31+02', 'available']]
50.0;[['01000015e0f2c55a', '2013-09-07 16:22:21+02', 'occupied']]
411.0;[['01000015e0ffdf22', '2013-09-07 16:29:12+02', 'available']]
73.0;[['01000015e0ffdf22', '2013-09-07 16:30:25+02', 'occupied']]
372.0;[['01000015e0fefd37', '2013-09-07 16:36:37+02', 'available'], ['01000015e0fefd37', '2013-09-07 16:36:37+02', 'available']]
10.0;[['01000015e0fefd37', '2013-09-07 16:36:47+02', 'occupied']]
10.0;[['01000015e0fefd37', '2013-09-07 16:36:57+02', 'occupied']]
51.0;[['01000015e0e6b04a', '2013-09-07 16:37:48+02', 'available']]
143.0;[['01000015e0fcedef', '2013-09-07 16:40:11+02', 'available']]
21.0;[['01000015e0fcedef', '2013-09-07 16:40:32+02', 'occupied']]
168.0;[['01000015e0f2c55a', '2013-09-07 16:43:20+02', 'available']]
8.0;[['01000015e0f2c55a', '2013-09-07 16:43:28+02', 'occupied']]
527.0;[['01000015e0f2c55a', '2013-09-07 16:52:15+02', 'available']]
308.0;[['01000015e0e6b04a', '2013-09-07 16:57:23+02', 'occupied']]
189.0;[['01000015e0f2c55a', '2013-09-07 17:00:32+02', 'occupied']]
177.0;[['01000015e0ffdf22', '2013-09-07 17:03:29+02', 'available']]
10.0;[['01000015e0ffdf22', '2013-09-07 17:03:39+02', 'occupied']]
1356.0;[['01000015e0fcedef', '2013-09-07 17:26:15+02', 'available']]
26.0;[['01000015e0fcedef', '2013-09-07 17:26:41+02', 'occupied']]
261.0;[['01000015e0e389e3', '2013-09-07 17:31:02+02', 'available']]
21.0;[['01000015e0e389e3', '2013-09-07 17:31:23+02', 'occupied']]
436.0;[['01000015e0e6b04a', '2013-09-07 17:38:39+02', 'available']]
616.0;[['01000015e0e6b04a', '2013-09-07 17:48:55+02', 'occupied']]
617.0;[['01000015e0e6b04a', '2013-09-07 17:59:12+02', 'available']]
62.0;[['01000015e10132ca', '2013-09-07 18:00:14+02', 'available']]
10.0;[['01000015e10132ca', '2013-09-07 18:00:24+02', 'occupied']]
59.0;[['01000015e0f2c55a', '2013-09-07 18:01:23+02', 'available']]
21.0;[['01000015e0f2c55a', '2013-09-07 18:01:44+02', 'occupied']]
1660.0;[['01000015e0e337f7', '2013-09-07 18:29:24+02', 'available']]
40.0;[['01000015e0e337f7', '2013-09-07 18:30:04+02', 'occupied']]
1586.0;[['01000015e0e6b04a', '2013-09-07 18:56:30+02', 'occupied']]
10.0;[['01000015e0e6b04a', '2013-09-07 18:56:40+02', 'available']]
263.0;[['01000015e0e6b04a', '2013-09-07 19:01:03+02', 'occupied']]
301.0;[['01000015e0f3ce6f', '2013-09-07 19:06:04+02', 'available']]
117.0;[['01000015e0f2c55a', '2013-09-07 19:08:01+02', 'available']]
48.0;[['01000015e0f2c55a', '2013-09-07 19:08:49+02', 'occupied']]
17.0;[['01000015e0f3ce6f', '2013-09-07 19:09:06+02', 'occupied']]
156.0;[['01000015e0e389e3', '2013-09-07 19:11:42+02', 'available']]
81.0;[['01000015e0e389e3', '2013-09-07 19:13:03+02', 'occupied']]
1756.0;[['01000015e0e6b04a', '2013-09-07 19:42:19+02', 'available']]
21.0;[['01000015e0e6b04a', '2013-09-07 19:42:40+02', 'occupied']]
370.0;[['01000015e10132ca', '2013-09-07 19:48:50+02', 'available']]
74.0;[['01000015e0e6b04a', '2013-09-07 19:50:04+02', 'available']]
11.0;[['01000015e0e6b04a', '2013-09-07 19:50:15+02', 'occupied']]
47.0;[['01000015e10132ca', '2013-09-07 19:51:02+02', 'occupied']]
4209.0;[['01000015e0e337f7', '2013-09-07 21:01:11+02', 'available']]
10.0;[['01000015e0e337f7', '2013-09-07 21:01:21+02', 'occupied']]
3390.0;[['01000015e0e6b04a', '2013-09-07 21:57:51+02', 'available']]
285.0;[['01000015e0e6b04a', '2013-09-07 22:02:36+02', 'occupied']]
809.0;[['01000015e0fcedef', '2013-09-07 22:16:05+02', 'available']]
142.0;[['01000015e0fcedef', '2013-09-07 22:18:27+02', 'occupied']]
340.0;[['01000015e0df4493', '2013-09-07 22:24:07+02', 'available']]
1234.0;[['01000015e0df4493', '2013-09-07 22:44:41+02', 'occupied']]
1657.0;[['01000015e0e389e3', '2013-09-07 23:12:18+02', 'available']]
321.0;[['01000015e0e6b04a', '2013-09-07 23:17:39+02', 'available']]
196.0;[['01000015e0eb7bc1', '2013-09-07 23:20:55+02', 'available']]
250.0;[['01000015e0e6b04a', '2013-09-07 23:25:05+02', 'occupied']]
20.0;[['01000015e0e6b04a', '2013-09-07 23:25:25+02', 'available']]
10.0;[['01000015e0e6b04a', '2013-09-07 23:25:35+02', 'occupied']]
154.0;[['01000015e0e389e3', '2013-09-07 23:28:09+02', 'occupied']]
1710.0;[['01000015e0eefbf9', '2013-09-07 23:56:39+02', 'available']]
279.0;[['01000015e0ef0a71', '2013-09-08 00:01:18+02', 'available']]
865.0;[['01000015e0f3ce6f', '2013-09-08 00:15:43+02', 'available']]
232.0;[['01000015e0f67542', '2013-09-08 00:19:35+02', 'available']]
184.0;[['01000015e0eb7bc1', '2013-09-08 00:22:39+02', 'occupied']]
369.0;[['01000015e0f2c55a', '2013-09-08 00:28:48+02', 'available']]
11.0;[['01000015e10132ca', '2013-09-08 00:28:59+02', 'available']]
151.0;[['01000015e0f2c55a', '2013-09-08 00:31:30+02', 'occupied']]
4.0;[['01000015e0f67542', '2013-09-08 00:31:34+02', 'occupied']]
6.0;[['01000015e0f2c55a', '2013-09-08 00:31:40+02', 'available']]
51.0;[['01000015e10132ca', '2013-09-08 00:32:31+02', 'occupied']]
22.0;[['01000015e0eb7bc1', '2013-09-08 00:32:53+02', 'available']]
379.0;[['01000015e0eefbf9', '2013-09-08 00:39:12+02', 'occupied']]
474.0;[['01000015e0f67542', '2013-09-08 00:47:06+02', 'available']]
532.0;[['01000015e0f2c55a', '2013-09-08 00:55:58+02', 'occupied']]
5.0;[['01000015e0f67542', '2013-09-08 00:56:03+02', 'occupied']]
10.0;[['01000015e0f67542', '2013-09-08 00:56:13+02', 'available']]
32.0;[['01000015e0ef0a71', '2013-09-08 00:56:45+02', 'occupied']]
247.0;[['01000015e0f2c55a', '2013-09-08 01:00:52+02', 'available']]
66.0;[['01000015e0f67542', '2013-09-08 01:01:58+02', 'occupied']]
617.0;[['01000015e0f67542', '2013-09-08 01:12:15+02', 'available']]
334.0;[['01000015e0f67542', '2013-09-08 01:17:49+02', 'occupied']]
91.0;[['01000015e0f67542', '2013-09-08 01:19:20+02', 'available']]
71.0;[['01000015e0f67542', '2013-09-08 01:20:31+02', 'occupied']]
423.0;[['01000015e0eefbf9', '2013-09-08 01:27:34+02', 'available']]
1124.0;[['01000015e0e389e3', '2013-09-08 01:46:18+02', 'available']]
31.0;[['01000015e0e389e3', '2013-09-08 01:46:49+02', 'occupied']]
845.0;[['01000015e0ef0a71', '2013-09-08 02:00:54+02', 'available']]
748.0;[['01000015e0ef0a71', '2013-09-08 02:13:22+02', 'occupied']]
3426.0;[['01000015e0eb7bc1', '2013-09-08 03:10:28+02', 'occupied']]
11.0;[['01000015e0eb7bc1', '2013-09-08 03:10:39+02', 'available']]
150.0;[['01000015e0f2c55a', '2013-09-08 03:13:09+02', 'occupied']]
2471.0;[['01000015e0eb7bc1', '2013-09-08 03:54:20+02', 'occupied']]
2048.0;[['01000015e10132ca', '2013-09-08 04:28:28+02', 'available']]
3489.0;[['01000015e0e6b04a', '2013-09-08 05:26:37+02', 'available']]
11.0;[['01000015e0e6b04a', '2013-09-08 05:26:48+02', 'occupied']]
7601.0;[['01000015e10132ca', '2013-09-08 07:33:29+02', 'occupied']]
407.0;[['01000015e0f67542', '2013-09-08 07:40:16+02', 'available']]
1231.0;[['01000015e0f67542', '2013-09-08 08:00:47+02', 'occupied']]
344.0;[['01000015e0f67542', '2013-09-08 08:06:31+02', 'available']]
10.0;[['01000015e0f67542', '2013-09-08 08:06:41+02', 'occupied']]
330.0;[['01000015e10132ca', '2013-09-08 08:12:11+02', 'available']]
126.0;[['01000015e0f67542', '2013-09-08 08:14:17+02', 'available']]
20.0;[['01000015e0f67542', '2013-09-08 08:14:37+02', 'occupied']]
182.0;[['01000015e0f67542', '2013-09-08 08:17:39+02', 'available']]
162.0;[['01000015e0f67542', '2013-09-08 08:20:21+02', 'occupied']]
10.0;[['01000015e0f67542', '2013-09-08 08:20:31+02', 'available']]
112.0;[['01000015e0f67542', '2013-09-08 08:22:23+02', 'occupied']]
20.0;[['01000015e0f67542', '2013-09-08 08:22:43+02', 'available']]
304.0;[['01000015e0f67542', '2013-09-08 08:27:47+02', 'occupied']]
50.0;[['01000015e0f67542', '2013-09-08 08:28:37+02', 'available']]
31.0;[['01000015e0f67542', '2013-09-08 08:29:08+02', 'occupied']]
30.0;[['01000015e0f67542', '2013-09-08 08:29:38+02', 'available']]
41.0;[['01000015e0f67542', '2013-09-08 08:30:19+02', 'occupied']]
81.0;[['01000015e0f67542', '2013-09-08 08:31:40+02', 'available']]
71.0;[['01000015e0f67542', '2013-09-08 08:32:51+02', 'occupied']]
10.0;[['01000015e0f67542', '2013-09-08 08:33:01+02', 'available']]
30.0;[['01000015e0f67542', '2013-09-08 08:33:31+02', 'occupied']]
71.0;[['01000015e0f67542', '2013-09-08 08:34:42+02', 'available']]
21.0;[['01000015e0f67542', '2013-09-08 08:35:03+02', 'occupied']]
70.0;[['01000015e0f67542', '2013-09-08 08:36:13+02', 'available']]
314.0;[['01000015e0f67542', '2013-09-08 08:41:27+02', 'occupied']]
16.0;[['01000015e0ef0a71', '2013-09-08 08:41:43+02', 'available']]
105.0;[['01000015e0f67542', '2013-09-08 08:43:28+02', 'available']]
395.0;[['01000015e0f67542', '2013-09-08 08:50:03+02', 'occupied']]
20.0;[['01000015e0f67542', '2013-09-08 08:50:23+02', 'available']]
51.0;[['01000015e0f67542', '2013-09-08 08:51:14+02', 'occupied']]
356.0;[['01000015e10132ca', '2013-09-08 08:57:10+02', 'occupied']]
38.0;[['01000015e0f67542', '2013-09-08 08:57:48+02', 'available']]
81.0;[['01000015e0f67542', '2013-09-08 08:59:09+02', 'occupied']]
212.0;[['01000015e0f67542', '2013-09-08 09:02:41+02', 'available']]
71.0;[['01000015e0f67542', '2013-09-08 09:03:52+02', 'occupied']]
192.0;[['01000015e0f67542', '2013-09-08 09:07:04+02', 'available']]
111.0;[['01000015e0f67542', '2013-09-08 09:08:55+02', 'occupied']]
51.0;[['01000015e0f67542', '2013-09-08 09:09:46+02', 'available']]
222.0;[['01000015e0f67542', '2013-09-08 09:13:28+02', 'occupied']]
11.0;[['01000015e0f67542', '2013-09-08 09:13:39+02', 'available']]
60.0;[['01000015e0f67542', '2013-09-08 09:14:39+02', 'occupied']]
51.0;[['01000015e0f67542', '2013-09-08 09:15:30+02', 'available']]
20.0;[['01000015e0f67542', '2013-09-08 09:15:50+02', 'occupied']]
20.0;[['01000015e0ef0a71', '2013-09-08 09:16:10+02', 'occupied']]
477.0;[['01000015e0f67542', '2013-09-08 09:24:07+02', 'available']]
1367.0;[['01000015e10132ca', '2013-09-08 09:46:54+02', 'available']]
193.0;[['01000015e10132ca', '2013-09-08 09:50:07+02', 'occupied']]
11.0;[['01000015e10132ca', '2013-09-08 09:50:18+02', 'available']]
10.0;[['01000015e10132ca', '2013-09-08 09:50:28+02', 'occupied']]
286.0;[['01000015e0e337f7', '2013-09-08 09:55:14+02', 'available']]
690.0;[['01000015e0f67542', '2013-09-08 10:06:44+02', 'occupied']]
621.0;[['01000015e0fcedef', '2013-09-08 10:17:05+02', 'available']]
243.0;[['01000015e0fcedef', '2013-09-08 10:21:08+02', 'occupied']]
10.0;[['01000015e0fcedef', '2013-09-08 10:21:18+02', 'available']]
21.0;[['01000015e0fcedef', '2013-09-08 10:21:39+02', 'occupied']]
85.0;[['01000015e0eefbf9', '2013-09-08 10:23:04+02', 'occupied']]
1637.0;[['01000015e0ef0a71', '2013-09-08 10:50:21+02', 'available']]
526.0;[['01000015e0ef0a71', '2013-09-08 10:59:07+02', 'occupied']]
10.0;[['01000015e0ef0a71', '2013-09-08 10:59:17+02', 'available']]
334.0;[['01000015e0ef0a71', '2013-09-08 11:04:51+02', 'occupied']]
327.0;[['01000015e0f3ce6f', '2013-09-08 11:10:18+02', 'occupied']]
176.0;[['01000015e10132ca', '2013-09-08 11:13:14+02', 'available']]
81.0;[['01000015e10132ca', '2013-09-08 11:14:35+02', 'occupied']]
2400.0;[['01000015e0e337f7', '2013-09-08 11:54:35+02', 'occupied']]
216.0;[['01000015e0df4493', '2013-09-08 11:58:11+02', 'available']]
50.0;[['01000015e0df4493', '2013-09-08 11:59:01+02', 'occupied']]
688.0;[['01000015e0df4493', '2013-09-08 12:10:29+02', 'available']]
1.0;[['01000015e0eefbf9', '2013-09-08 12:10:30+02', 'available']]
9.0;[['01000015e0df4493', '2013-09-08 12:10:39+02', 'occupied']]
79.0;[['01000015e0eefbf9', '2013-09-08 12:11:58+02', 'occupied']]
10.0;[['01000015e0eefbf9', '2013-09-08 12:12:08+02', 'available']]
131.0;[['01000015e0eefbf9', '2013-09-08 12:14:19+02', 'occupied']]
973.0;[['01000015e0df4493', '2013-09-08 12:30:32+02', 'available']]
21.0;[['01000015e0df4493', '2013-09-08 12:30:53+02', 'occupied']]
1741.0;[['01000015e0fcedef', '2013-09-08 12:59:54+02', 'available']]
29.0;[['01000015e0fcedef', '2013-09-08 13:00:23+02', 'occupied']]
354.0;[['01000015e0eefbf9', '2013-09-08 13:06:17+02', 'available']]
112.0;[['01000015e0eefbf9', '2013-09-08 13:08:09+02', 'occupied']]
10.0;[['01000015e0eefbf9', '2013-09-08 13:08:19+02', 'available']]
30.0;[['01000015e0eefbf9', '2013-09-08 13:08:49+02', 'occupied']]
412.0;[['01000015e0fcedef', '2013-09-08 13:15:41+02', 'available']]
339.0;[['01000015e0f67542', '2013-09-08 13:21:20+02', 'available']]
20.0;[['01000015e0f67542', '2013-09-08 13:21:40+02', 'occupied']]
21.0;[['01000015e0f67542', '2013-09-08 13:22:01+02', 'available']]
10.0;[['01000015e0f67542', '2013-09-08 13:22:11+02', 'occupied']]
45.0;[['01000015e0fcedef', '2013-09-08 13:22:56+02', 'occupied']]
415.0;[['01000015e0df4493', '2013-09-08 13:29:51+02', 'available']]
835.0;[['01000015e0f67542', '2013-09-08 13:43:46+02', 'available']]
137.0;[['01000015e0df4493', '2013-09-08 13:46:03+02', 'occupied']]
433.0;[['01000015e0fcedef', '2013-09-08 13:53:16+02', 'available']]
96.0;[['01000015e0f67542', '2013-09-08 13:54:52+02', 'occupied']]
55.0;[['01000015e0eefbf9', '2013-09-08 13:55:47+02', 'available']]
11.0;[['01000015e0eefbf9', '2013-09-08 13:55:58+02', 'occupied']]
21.0;[['01000015e0fcedef', '2013-09-08 13:56:19+02', 'occupied']]
1186.0;[['01000015e0df4493', '2013-09-08 14:16:05+02', 'available']]
260.0;[['01000015e0fcedef', '2013-09-08 14:20:25+02', 'available']]
74.0;[['01000015e0df4493', '2013-09-08 14:21:39+02', 'occupied']]
174.0;[['01000015e0f67542', '2013-09-08 14:24:33+02', 'available']]
11.0;[['01000015e0f67542', '2013-09-08 14:24:44+02', 'occupied']]
45.0;[['01000015e0fcedef', '2013-09-08 14:25:29+02', 'occupied']]
1740.0;[['01000015e0eefbf9', '2013-09-08 14:54:29+02', 'available']]
43.0;[['01000015e0eefbf9', '2013-09-08 14:55:12+02', 'occupied']]
98.0;[['01000015e0e91f5d', '2013-09-08 14:56:50+02', 'available']]
203.0;[['01000015e0f2c55a', '2013-09-08 15:00:13+02', 'available']]
71.0;[['01000015e0e91f5d', '2013-09-08 15:01:24+02', 'occupied'], ['01000015e0e91f5d', '2013-09-08 15:01:24+02', 'occupied']]
40.0;[['01000015e0e91f5d', '2013-09-08 15:02:04+02', 'available']]
21.0;[['01000015e0e91f5d', '2013-09-08 15:02:25+02', 'occupied']]
530.0;[['01000015e0e337f7', '2013-09-08 15:11:15+02', 'available']]
111.0;[['01000015e0e337f7', '2013-09-08 15:13:06+02', 'occupied']]
17.0;[['01000015e0f2c55a', '2013-09-08 15:13:23+02', 'occupied']]
3472.0;[['01000015e10132ca', '2013-09-08 16:11:15+02', 'available']]
11.0;[['01000015e10132ca', '2013-09-08 16:11:26+02', 'occupied']]
3715.0;[['01000015e0f67542', '2013-09-08 17:13:21+02', 'available']]
41.0;[['01000015e0f67542', '2013-09-08 17:14:02+02', 'occupied']]
818.0;[['01000015e0eefbf9', '2013-09-08 17:27:40+02', 'available']]
688.0;[['01000015e0df4493', '2013-09-08 17:39:08+02', 'available']]
4.0;[['01000015e0f2c55a', '2013-09-08 17:39:12+02', 'available']]
41.0;[['01000015e0f2c55a', '2013-09-08 17:39:53+02', 'occupied']]
287.0;[['01000015e0eefbf9', '2013-09-08 17:44:40+02', 'occupied']]
491.0;[['01000015e10132ca', '2013-09-08 17:52:51+02', 'available']]
91.0;[['01000015e10132ca', '2013-09-08 17:54:22+02', 'occupied']]
12.0;[['01000015e0e91f5d', '2013-09-08 17:54:34+02', 'available']]
399.0;[['01000015e0df4493', '2013-09-08 18:01:13+02', 'occupied']]
439.0;[['01000015e0e91f5d', '2013-09-08 18:08:32+02', 'occupied']]
10.0;[['01000015e0e91f5d', '2013-09-08 18:08:42+02', 'available']]
40.0;[['01000015e0e91f5d', '2013-09-08 18:09:22+02', 'occupied']]
196.0;[['01000015e0ffdf22', '2013-09-08 18:12:38+02', 'occupied']]
235.0;[['01000015e0df4493', '2013-09-08 18:16:33+02', 'available']]
60.0;[['01000015e0df4493', '2013-09-08 18:17:33+02', 'occupied']]
21.0;[['01000015e0df4493', '2013-09-08 18:17:54+02', 'available']]
389.0;[['01000015e0e337f7', '2013-09-08 18:24:23+02', 'available']]
71.0;[['01000015e0e337f7', '2013-09-08 18:25:34+02', 'occupied']]
338.0;[['01000015e0eefbf9', '2013-09-08 18:31:12+02', 'available']]
1163.0;[['01000015e0eefbf9', '2013-09-08 18:50:35+02', 'occupied']]
253.0;[['01000015e0eefbf9', '2013-09-08 18:54:48+02', 'available']]
21.0;[['01000015e0eefbf9', '2013-09-08 18:55:09+02', 'occupied']]
151.0;[['01000015e0df4493', '2013-09-08 18:57:40+02', 'occupied']]
539.0;[['01000015e0f67542', '2013-09-08 19:06:39+02', 'occupied']]
23.0;[['01000015e0fefd37', '2013-09-08 19:07:02+02', 'occupied']]
17.0;[['01000015e10132ca', '2013-09-08 19:07:19+02', 'occupied']]
38.0;[['01000015e0e337f7', '2013-09-08 19:07:57+02', 'occupied']]
4.0;[['01000015e0f162cd', '2013-09-08 19:08:01+02', 'occupied']]
56.0;[['01000015e0df4493', '2013-09-08 19:08:57+02', 'occupied']]
20.0;[['01000015e0ffdf22', '2013-09-08 19:09:17+02', 'occupied']]
4.0;[['01000015e0ef0a71', '2013-09-08 19:09:21+02', 'occupied']]
31.0;[['01000015e0eefbf9', '2013-09-08 19:09:52+02', 'occupied']]
76.0;[['01000015e0eb7bc1', '2013-09-08 19:11:08+02', 'occupied']]
52.0;[['01000015e0e91f5d', '2013-09-08 19:12:00+02', 'occupied']]
4.0;[['01000015e0fcedef', '2013-09-08 19:12:04+02', 'occupied']]
24.0;[['01000015e0ec5402', '2013-09-08 19:12:28+02', 'occupied']]
3.0;[['01000015e0e389e3', '2013-09-08 19:12:31+02', 'occupied']]
12.0;[['01000015e0f0fffb', '2013-09-08 19:12:43+02', 'occupied']]
35.0;[['01000015e0f2c55a', '2013-09-08 19:13:18+02', 'occupied']]
36.0;[['01000015e102f32c', '2013-09-08 19:13:54+02', 'occupied']]
9.0;[['01000015e0e6b04a', '2013-09-08 19:14:03+02', 'occupied']]
99.0;[['01000015e0f90d14', '2013-09-08 19:15:42+02', 'occupied']]
3.0;[['01000015e0f3ce6f', '2013-09-08 19:15:45+02', 'occupied']]
1375.0;[['01000015e0f3ce6f', '2013-09-08 19:38:40+02', 'available']]
161.0;[['01000015e10132ca', '2013-09-08 19:41:21+02', 'available']]
66.0;[['01000015e0df4493', '2013-09-08 19:42:27+02', 'available']]
90.0;[['01000015e0df4493', '2013-09-08 19:43:57+02', 'occupied']]
930.0;[['01000015e0e91f5d', '2013-09-08 19:59:27+02', 'available']]
391.0;[['01000015e0fcedef', '2013-09-08 20:05:58+02', 'available']]
81.0;[['01000015e0fcedef', '2013-09-08 20:07:19+02', 'occupied']]
92.0;[['01000015e0fcedef', '2013-09-08 20:08:51+02', 'available']]
154.0;[['01000015e0f3ce6f', '2013-09-08 20:11:25+02', 'occupied']]
69.0;[['01000015e0fcedef', '2013-09-08 20:12:34+02', 'occupied']]
10.0;[['01000015e0fcedef', '2013-09-08 20:12:44+02', 'available']]
172.0;[['01000015e0fcedef', '2013-09-08 20:15:36+02', 'occupied']]
213.0;[['01000015e0fcedef', '2013-09-08 20:19:09+02', 'available']]
42.0;[['01000015e0e389e3', '2013-09-08 20:19:51+02', 'available']]
151.0;[['01000015e0fcedef', '2013-09-08 20:22:22+02', 'occupied']]
750.0;[['01000015e0fcedef', '2013-09-08 20:34:52+02', 'available']]
71.0;[['01000015e0fcedef', '2013-09-08 20:36:03+02', 'occupied']]
236.0;[['01000015e10132ca', '2013-09-08 20:39:59+02', 'occupied']]
648.0;[['01000015e0e389e3', '2013-09-08 20:50:47+02', 'occupied']]
31.0;[['01000015e0e389e3', '2013-09-08 20:51:18+02', 'available']]
1094.0;[['01000015e0e389e3', '2013-09-08 21:09:32+02', 'occupied']]
567.0;[['01000015e0e91f5d', '2013-09-08 21:18:59+02', 'occupied']]
1439.0;[['01000015e0e389e3', '2013-09-08 21:42:58+02', 'available'], ['01000015e0e389e3', '2013-09-08 21:42:58+02', 'available']]
617.0;[['01000015e0e389e3', '2013-09-08 21:53:15+02', 'occupied']]
451.0;[['01000015e0f162cd', '2013-09-08 22:00:46+02', 'available']]
31.0;[['01000015e0f162cd', '2013-09-08 22:01:17+02', 'occupied']]
10.0;[['01000015e0f162cd', '2013-09-08 22:01:27+02', 'available']]
30.0;[['01000015e0f162cd', '2013-09-08 22:01:57+02', 'occupied']]
97.0;[['01000015e0e389e3', '2013-09-08 22:03:34+02', 'available']]
135.0;[['01000015e0e6b04a', '2013-09-08 22:05:49+02', 'available']]
142.0;[['01000015e0e6b04a', '2013-09-08 22:08:11+02', 'occupied']]
62.0;[['01000015e0f162cd', '2013-09-08 22:09:13+02', 'available']]
647.0;[['01000015e0f162cd', '2013-09-08 22:20:00+02', 'occupied']]
10.0;[['01000015e0f162cd', '2013-09-08 22:20:10+02', 'available']]
273.0;[['01000015e0f162cd', '2013-09-08 22:24:43+02', 'occupied']]
11.0;[['01000015e0f162cd', '2013-09-08 22:24:54+02', 'available']]
147.0;[['01000015e0f3ce6f', '2013-09-08 22:27:21+02', 'available']]
20.0;[['01000015e0e389e3', '2013-09-08 22:27:41+02', 'occupied']]
419.0;[['01000015e0f162cd', '2013-09-08 22:34:40+02', 'occupied']]
11.0;[['01000015e0f162cd', '2013-09-08 22:34:51+02', 'available']]
1112.0;[['01000015e0f162cd', '2013-09-08 22:53:23+02', 'occupied']]
257.0;[['01000015e0e6b04a', '2013-09-08 22:57:40+02', 'available']]
102.0;[['01000015e0e6b04a', '2013-09-08 22:59:22+02', 'occupied']]
402.0;[['01000015e0eb7bc1', '2013-09-08 23:06:04+02', 'available']]
